client_code,main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,main_holder_gender,main_holder_entry_age,policy_snapshot_as_on,main_holder_smoker_flag,total_sum_assuared,payment_method,cross_sell
C100402,287.0,20,Y,INFORCE,F,45,20191101,N,500000,CASH,False
C100402,287.0,20,Y,LAPSED,F,45,20200201,N,500000,CASH,False
C100402,287.0,20,Y,INFORCE,F,45,20190901,N,500000,CASH,False
C100402,287.0,20,Y,INFORCE,F,45,20181231,N,500000,CASH,False
C100403,175.0,22,M,INFORCE,M,33,20190228,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190531,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20191101,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200101,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20191201,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20181231,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200601,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190731,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190331,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190131,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200501,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190630,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200301,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20191001,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190901,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200701,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190430,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200401,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20200201,N,800000,CHEQUE,False
C100403,175.0,22,M,INFORCE,M,33,20190831,N,800000,CHEQUE,False
C100404,429.0,15,Y,INFORCE,M,47,20190430,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200101,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200301,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200501,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20191101,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190228,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190630,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20181231,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190831,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20191201,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200601,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200401,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200701,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190531,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190731,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190131,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190901,N,230000,CASH,False
C100404,429.0,15,Y,LAPSED,M,47,20200201,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20190331,N,230000,CASH,False
C100404,429.0,15,Y,INFORCE,M,47,20191001,N,230000,CASH,False
C100405,285.0,15,Q,INFORCE,F,26,20190430,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190131,N,750000,CASH,False
C100405,285.0,15,Q,INFORCE,F,26,20200101,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20191101,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200301,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200701,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200401,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190331,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200501,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200201,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190228,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190901,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20191001,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20200601,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190731,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190630,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190831,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20190531,N,750000,CHEQUE,False
C100405,285.0,15,Q,INFORCE,F,26,20181231,N,750000,CASH,False
C100405,285.0,15,Q,INFORCE,F,26,20191201,N,750000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200101,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200401,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200701,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20190228,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20191001,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20191101,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20190131,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20190901,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20181231,N,275000,CASH,False
C100406,450.0,10,M,LAPSED,F,57,20200201,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20190731,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20190831,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20190630,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20191201,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20190430,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200301,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200501,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20190331,N,275000,CHEQUE,False
C100406,450.0,10,M,INFORCE,F,57,20190531,N,275000,CHEQUE,False
C100406,450.0,10,M,LAPSED,F,57,20200601,N,275000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190331,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200401,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190630,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190731,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20191201,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200101,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20191101,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200201,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20181231,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190131,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200601,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20191001,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190531,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200701,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200501,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190430,N,800000,CHEQUE,False
C100407,193.0,25,M,LAPSED,F,35,20200301,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190831,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190901,N,800000,CHEQUE,False
C100407,193.0,25,M,INFORCE,F,35,20190228,N,800000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190901,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20200201,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190430,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20191001,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20200301,N,670000,CHEQUE,False
C100408,450.0,20,M,INFORCE,M,23,20190131,N,670000,CHEQUE,False
C100408,450.0,15,M,INFORCE,M,24,20200501,N,525000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20200101,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20200701,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190331,N,670000,CHEQUE,True
C100408,450.0,20,M,LAPSED,M,23,20191101,N,670000,CHEQUE,True
C100408,450.0,20,M,INFORCE,M,23,20181231,N,670000,CASH,True
C100408,450.0,20,M,LAPSED,M,23,20190731,N,670000,CHEQUE,True
C100408,450.0,20,M,LAPSED,M,23,20191201,N,670000,CHEQUE,True
C100408,450.0,20,M,LAPSED,M,23,20190630,N,670000,CHEQUE,True
C100408,450.0,20,M,LAPSED,M,23,20200601,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190831,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190531,N,670000,CHEQUE,False
C100408,450.0,20,M,LAPSED,M,23,20190228,N,670000,CHEQUE,False
C100408,450.0,15,M,INFORCE,M,24,20200401,N,525000,CHEQUE,False
C100409,218.0,11,Y,INFORCE,F,39,20190228,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200601,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190731,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20191201,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200301,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20191101,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190901,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200701,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190131,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190531,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20181231,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190331,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20191001,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200501,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200101,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200201,N,150000,CASH,False
C100409,218.0,11,Y,LAPSED,F,39,20200401,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190430,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190831,N,150000,CASH,False
C100409,218.0,11,Y,INFORCE,F,39,20190630,N,150000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200701,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200101,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20191101,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190731,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190331,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200201,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200301,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20191201,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200601,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190901,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190430,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200401,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190630,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20191001,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20200501,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190531,N,900000,CASH,False
C100410,165.0,20,M,LAPSED,M,24,20190831,N,900000,CASH,False
C100410,165.0,20,M,INFORCE,M,24,20190228,N,900000,CASH,False
C100410,165.0,20,M,INFORCE,M,24,20190131,N,900000,CASH,False
C100411,63.0,30,M,LAPSED,F,38,20200601,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20191201,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20191101,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190331,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20200701,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190731,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190430,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190531,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20200101,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20200301,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20200401,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190901,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190831,N,275000,CHEQUE,False
C100411,63.0,30,M,INFORCE,F,38,20181231,N,275000,CASH,False
C100411,63.0,30,M,LAPSED,F,38,20200201,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20190630,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20200501,N,275000,CHEQUE,False
C100411,63.0,30,M,LAPSED,F,38,20191001,N,275000,CHEQUE,False
C100411,63.0,30,M,INFORCE,F,38,20190228,N,275000,CHEQUE,False
C100411,63.0,30,M,INFORCE,F,38,20190131,N,275000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190430,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190331,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190131,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20181231,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190630,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190531,N,200000,CHEQUE,False
C100412,225.0,25,M,INFORCE,M,30,20190228,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20191101,N,200000,CHEQUE,False
C100412,249.0,25,M,LAPSED,M,30,20200501,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20200201,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20191001,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20191201,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20200401,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20190731,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20190831,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20200301,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20190901,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20200701,N,200000,CHEQUE,False
C100412,249.0,25,M,INFORCE,M,30,20200101,N,200000,CHEQUE,False
C100412,249.0,25,M,LAPSED,M,30,20200601,N,200000,CHEQUE,False
C100413,195.0,15,Y,INFORCE,M,29,20190531,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20190630,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20190131,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20181231,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20190228,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20190331,N,225000,CASH,False
C100413,195.0,15,Y,INFORCE,M,29,20190430,N,225000,CASH,False
C100414,205.0,30,M,INFORCE,M,23,20190331,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20191101,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190901,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190228,N,275000,CHEQUE,False
C100414,205.0,30,M,LAPSED,M,23,20200601,N,275000,CHEQUE,False
C100414,205.0,30,M,LAPSED,M,23,20200701,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190430,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190531,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20200101,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20191001,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190731,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20200301,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190630,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20181231,N,275000,CHEQUE,False
C100414,205.0,30,M,LAPSED,M,23,20200501,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190831,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20191201,N,275000,CHEQUE,False
C100414,205.0,30,M,LAPSED,M,23,20200401,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20190131,N,275000,CHEQUE,False
C100414,205.0,30,M,INFORCE,M,23,20200201,N,275000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20200701,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190131,N,2000000,CASH,False
C100415,428.0,30,Q,INFORCE,M,36,20191001,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190531,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20181231,N,2000000,CASH,False
C100415,428.0,30,Q,INFORCE,M,36,20190831,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190901,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20200201,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20191101,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20200101,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190331,N,2000000,CHEQUE,False
C100415,428.0,30,Q,LAPSED,M,36,20200601,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20191201,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190228,N,2000000,CASH,False
C100415,428.0,30,Q,INFORCE,M,36,20190630,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20200401,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20200301,N,2000000,CHEQUE,False
C100415,428.0,30,Q,LAPSED,M,36,20200501,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190731,N,2000000,CHEQUE,False
C100415,428.0,30,Q,INFORCE,M,36,20190430,N,2000000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20191001,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20200601,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190731,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190131,N,350000,CASH,False
C100416,193.0,30,H,INFORCE,M,40,20190901,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190531,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20191101,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20200201,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20181231,N,350000,CASH,False
C100416,193.0,30,H,INFORCE,M,40,20200401,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190630,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20200701,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190228,N,350000,CASH,False
C100416,193.0,30,H,INFORCE,M,40,20200501,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20200301,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190331,N,350000,CASH,False
C100416,193.0,30,H,INFORCE,M,40,20200101,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20191201,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190831,N,350000,CHEQUE,False
C100416,193.0,30,H,INFORCE,M,40,20190430,N,350000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20200301,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20190901,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20200101,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20181231,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20200501,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20200601,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20200401,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20190131,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20200701,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20190531,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20190630,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20191001,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20190331,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20190228,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20191201,N,200000,CHEQUE,False
C100417,450.0,20,Y,INFORCE,F,41,20190731,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20190430,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20191101,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20190831,N,200000,CASH,False
C100417,450.0,20,Y,INFORCE,F,41,20200201,N,200000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200701,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20191201,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200601,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200201,N,500000,CHEQUE,False
C100418,163.0,26,M,LAPSED,F,44,20190731,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200101,N,500000,CHEQUE,False
C100418,163.0,26,M,LAPSED,F,44,20190901,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20181231,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20190430,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20191101,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200401,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20190131,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200301,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20191001,N,500000,CHEQUE,False
C100418,163.0,26,M,LAPSED,F,44,20190630,N,500000,CHEQUE,False
C100418,163.0,26,M,LAPSED,F,44,20190831,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20190331,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20200501,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20190531,N,500000,CHEQUE,False
C100418,163.0,26,M,INFORCE,F,44,20190228,N,500000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190831,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190430,Y,1000000,CHEQUE,False
C100419,159.0,23,M,INFORCE,M,47,20190131,Y,1000000,CHEQUE,False
C100419,159.0,23,M,INFORCE,M,47,20190228,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20191101,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200601,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190331,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200501,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190531,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20191201,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200401,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20191001,Y,1000000,CHEQUE,False
C100419,159.0,23,M,INFORCE,M,47,20181231,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200201,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190731,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200301,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200101,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190630,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20190901,Y,1000000,CHEQUE,False
C100419,159.0,23,M,LAPSED,M,47,20200701,Y,1000000,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200701,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200601,N,329250,CHEQUE,False
C100420,249.0,30,M,INFORCE,F,37,20190228,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200201,N,329250,CHEQUE,False
C100420,249.0,30,M,INFORCE,F,37,20181231,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190831,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190531,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190430,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20191101,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200501,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190731,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20191201,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20191001,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200401,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190901,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200301,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190630,N,329250,CHEQUE,False
C100420,249.0,30,M,INFORCE,F,37,20190131,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20190331,N,329250,CHEQUE,False
C100420,249.0,30,M,LAPSED,F,37,20200101,N,329250,CHEQUE,False
