main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,commencement_dt,next_due_dt,termination_dt,termination_reason,main_holder_gender,main_holder_dob,main_holder_entry_age,main_holder_smoker_flag,spouse_gender,spouse_dob,spouse_entry_age,spouse_smoker_flag,total_sum_assuared,premium_value,rider1_prem,rider1_sum_assuared,rider2_prem,rider2_sum_assuared,rider3_prem,rider3_sum_assuared,rider4_prem,rider4_sum_assuared,rider5_prem,rider5_sum_assuared,rider6_prem,rider6_sum_assuared,rider7_prem,rider7_sum_assuared,rider8_prem,rider8_sum_assuared,rider9_prem,rider9_sum_assuared,rider10_prem,rider10_sum_assuared,child1_dob,child1_gender,child2_dob,child2_gender,child3_dob,child3_gender,child4_dob,child4_gender,child5_dob,child5_gender,payment_method,main_holder_occupation,policy_snapshot_as_on,run_date,client_code,agent_code,product_code,product_name,policy_code
321,25,M,INFORCE,10/31/2019,11/30/2019,,,M,9/1/1984,35,N,F,10/1/1985,34,N,1250000,112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20191101,20200701,C100379,AG107755,HE001,HEALTH,POL14431
321,25,Q,INFORCE,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20190228,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20200301,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20190731,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20190531,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20200101,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20200401,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,M,INFORCE,10/31/2019,1/31/2020,,,M,9/1/1984,35,N,F,10/1/1985,34,N,1250000,112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CHEQUE,EXCISE GUARDS,20200201,20200701,C100379,AG107755,HE001,HEALTH,POL14431
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20190630,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20200601,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20191001,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,M,LAPSED,10/31/2019,2/29/2020,,,M,9/1/1984,35,N,F,10/1/1985,34,N,1250000,112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CHEQUE,EXCISE GUARDS,20200401,20200701,C100379,AG107755,HE001,HEALTH,POL14431
321,25,Q,LAPSED,11/27/2018,2/27/2019,,,M,9/1/1984,34,N,F,10/1/1985,33,N,1000000,70744,0,0,3500,2000000,0,0,0,0,0,0,0,0,0,0,0,0,25796,750000,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CASH,EXCISE GUARDS,20190901,20200701,C100379,AG107755,HE001,HEALTH,POL32321
321,25,M,INFORCE,10/31/2019,2/29/2020,,,M,9/1/1984,35,N,F,10/1/1985,34,N,1250000,112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CHEQUE,EXCISE GUARDS,20200301,20200701,C100379,AG107755,HE001,HEALTH,POL14431
321,25,M,LAPSED,10/31/2019,2/29/2020,,,M,9/1/1984,35,N,F,10/1/1985,34,N,1250000,112596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/1/2012,M,4/1/2015,M,12/1/2017,M,,,,,CHEQUE,EXCISE GUARDS,20200501,20200701,C100379,AG107755,HE001,HEALTH,POL14431
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20191101,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,,20190131,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20190531,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,,20190331,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20190901,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,,20190228,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20191201,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200101,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200701,20200701,C100380,AG105986,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200201,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,,20190430,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20190630,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200601,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200401,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20190731,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200301,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20190831,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2020,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20200501,20200701,C100380,AG105948,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,11/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,,20191001,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
249,15,H,INFORCE,11/26/2018,5/26/2019,,,F,10/1/1963,55,N,,,,,240500,50088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,,20181231,20200701,C100380,AG103162,IN001,INVESTMENT,POL32120
200,30,M,INFORCE,11/26/2018,5/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190430,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,11/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20191101,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,LAPSED,11/26/2018,4/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200701,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,7/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190630,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,2/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200201,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,6/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190531,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,9/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190831,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,1/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200101,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,LAPSED,11/26/2018,4/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200601,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,4/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190331,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,1/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20181231,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,10/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20191001,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,3/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200401,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,3/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190228,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,9/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190901,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,3/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200301,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,LAPSED,11/26/2018,3/26/2020,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20200501,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,2/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190131,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,8/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20190731,20200701,C100381,AG101792,HE001,HEALTH,POL11758
200,30,M,INFORCE,11/26/2018,12/26/2019,,,M,11/1/1998,20,N,,,,,600000,49932,0,0,2100,1200000,0,0,0,0,0,0,0,0,0,0,0,0,7416,200000,0,0,,,,,,,,,,,CHEQUE,,20191201,20200701,C100381,AG101792,HE001,HEALTH,POL11758
418,20,Q,INFORCE,11/26/2018,8/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200701,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190630,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190731,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,5/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200501,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200101,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,5/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190430,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,11/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20191001,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,5/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190228,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,5/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200401,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200301,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,GRAMA NILADHARI,20181231,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,11/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20191101,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,5/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190331,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190831,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200201,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190901,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20200601,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2020,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20191201,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,2/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,GRAMA NILADHARI,20190131,20200701,C100382,AG105702,HE001,HEALTH,POL27032
418,20,Q,INFORCE,11/26/2018,8/26/2019,,,M,5/1/1998,20,N,,,,,530000,28168,0,0,1856,1060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,GRAMA NILADHARI,20190531,20200701,C100382,AG105702,HE001,HEALTH,POL27032
63,16,M,INFORCE,11/26/2018,9/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190831,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,7/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190630,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,2/26/2020,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20200201,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,11/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20191101,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,5/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190430,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,8/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190731,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,9/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190901,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,4/26/2020,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20200401,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,1/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190131,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,12/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20191201,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,2/26/2019,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20190228,20200701,C100383,AG108704,HE001,HEALTH,POL13720
63,16,M,INFORCE,11/26/2018,1/26/2020,,,M,11/1/1979,39,N,,,,,600000,43284,0,0,2100,1200000,0,0,0,0,0,0,756,600000,0,0,8448,500000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSISTANT CHEF,20200101,20200701,C100383,AG108704,HE001,HEALTH,POL13720
